lot_number,name,lot_number_extracted,building_number, price , price_per_sqm , deposit ,applications,status,auction_end,unit_floor,building_floors,total_area,rooms,completion_term,handover_status,living_area,kitchen_area,auxiliary_area,views,url
24540583,44A/8/21,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,27.07.2026 09:00,4,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,7,https://e-auksion.uz/lot-view?lot_id=24540583
24540588,44A/8/40,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,27.07.2026 09:00,7,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,16,https://e-auksion.uz/lot-view?lot_id=24540588
24540560,44A/8/19,44A,8," 753,627,000.00 "," 11,900,000.00 "," 37,681,350.00 ",1,On sale,27.07.2026 09:00,4,7,63.33,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,38.01,13.01,25.32,40,https://e-auksion.uz/lot-view?lot_id=24540560
24540571,44A/8/41,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",0,On sale,27.07.2026 09:00,7,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,15,https://e-auksion.uz/lot-view?lot_id=24540571
24540577,44A/8/38,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",0,On sale,27.07.2026 09:00,7,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,10,https://e-auksion.uz/lot-view?lot_id=24540577
24540587,44A/8/23,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",0,On sale,27.07.2026 09:00,4,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,29,https://e-auksion.uz/lot-view?lot_id=24540587
24566314,44B/6/52,44B,6," 745,560,000.00 "," 10,900,000.00 "," 37,278,000.00 ",0,On sale,27.07.2026 09:00,9,9,68.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,50.5,0,17.9,14,https://e-auksion.uz/lot-view?lot_id=24566314
24566323,46A/1/43,46A,1," 820,182,000.00 "," 12,900,000.00 "," 41,009,100.00 ",0,On sale,27.07.2026 09:00,10,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,8,https://e-auksion.uz/lot-view?lot_id=24566323
24566331,44B/2/51,44B,2," 756,460,000.00 "," 10,900,000.00 "," 37,823,000.00 ",0,On sale,27.07.2026 09:00,9,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,14,https://e-auksion.uz/lot-view?lot_id=24566331
24566336,46A/1/53,46A,1," 820,182,000.00 "," 12,900,000.00 "," 41,009,100.00 ",0,On sale,27.07.2026 09:00,12,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,7,https://e-auksion.uz/lot-view?lot_id=24566336
24566344,46A/2/38,46A,2," 868,730,000.00 "," 10,900,000.00 "," 43,436,500.00 ",0,On sale,27.07.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,1,https://e-auksion.uz/lot-view?lot_id=24566344
24566349,44A/7/39,44A,7," 888,459,000.00 "," 10,900,000.00 "," 44,422,950.00 ",0,On sale,27.07.2026 09:00,9,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,2,https://e-auksion.uz/lot-view?lot_id=24566349
24566359,45D/3/12,45D,3," 1,018,278,000.00 "," 10,900,000.00 "," 50,913,900.00 ",0,On sale,27.07.2026 09:00,2,12,93.42,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24566359
24566365,45D/3/8,45D,3," 904,918,000.00 "," 10,900,000.00 "," 45,245,900.00 ",0,On sale,27.07.2026 09:00,2,12,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24566365
24566380,45D/10/1,45D,1," 739,892,000.00 "," 10,900,000.00 "," 36,994,600.00 ",0,On sale,27.07.2026 09:00,2,9,67.88,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,8,https://e-auksion.uz/lot-view?lot_id=24566380
24566388,45D/8/7,45D,8," 1,018,278,000.00 "," 10,900,000.00 "," 50,913,900.00 ",0,On sale,27.07.2026 09:00,2,9,93.42,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24566388
24566395,43F/5/22,43F,5," 1,006,974,000.00 "," 12,900,000.00 "," 50,348,700.00 ",0,On sale,27.07.2026 09:00,5,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,3,https://e-auksion.uz/lot-view?lot_id=24566395
24566398,43F/5/47,43F,5," 1,006,974,000.00 "," 12,900,000.00 "," 50,348,700.00 ",0,On sale,27.07.2026 09:00,10,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,0,https://e-auksion.uz/lot-view?lot_id=24566398
24566410,43F/5/38,43F,5," 1,068,636,000.00 "," 12,900,000.00 "," 53,431,800.00 ",0,On sale,27.07.2026 09:00,8,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,2,https://e-auksion.uz/lot-view?lot_id=24566410
24566415,43F/8/40,43F,8," 1,097,532,000.00 "," 12,900,000.00 "," 54,876,600.00 ",0,On sale,27.07.2026 09:00,7,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,0,https://e-auksion.uz/lot-view?lot_id=24566415
24566427,46A/8/43,46A,8," 973,261,000.00 "," 10,900,000.00 "," 48,663,050.00 ",0,On sale,27.07.2026 09:00,9,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,15,https://e-auksion.uz/lot-view?lot_id=24566427
24566444,46A/8/48,46A,8," 973,261,000.00 "," 10,900,000.00 "," 48,663,050.00 ",0,On sale,27.07.2026 09:00,9,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,8,https://e-auksion.uz/lot-view?lot_id=24566444
24566453,44A/2/27,44A,2," 768,232,000.00 "," 10,900,000.00 "," 38,411,600.00 ",0,On sale,27.07.2026 09:00,5,9,70.48,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.7,0,9.78,4,https://e-auksion.uz/lot-view?lot_id=24566453
24566459,44A/2/32,44A,2," 873,308,000.00 "," 10,900,000.00 "," 43,665,400.00 ",0,On sale,27.07.2026 09:00,6,9,80.12,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.73,0,16.39,2,https://e-auksion.uz/lot-view?lot_id=24566459
24566463,44A/6/42,44A,6," 964,977,000.00 "," 10,900,000.00 "," 48,248,850.00 ",0,On sale,27.07.2026 09:00,7,9,88.53,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,70.42,0,18.11,7,https://e-auksion.uz/lot-view?lot_id=24566463
24566469,44A/6/41,44A,6," 872,981,000.00 "," 10,900,000.00 "," 43,649,050.00 ",0,On sale,27.07.2026 09:00,7,9,80.09,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.7,0,16.39,2,https://e-auksion.uz/lot-view?lot_id=24566469
24566480,44A/6/45,44A,6," 768,886,000.00 "," 10,900,000.00 "," 38,444,300.00 ",0,On sale,27.07.2026 09:00,8,9,70.54,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.76,0,9.78,4,https://e-auksion.uz/lot-view?lot_id=24566480
24566492,44A/6/52,44A,6," 768,450,000.00 "," 10,900,000.00 "," 38,422,500.00 ",0,On sale,27.07.2026 09:00,9,9,70.5,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.94,0,9.56,3,https://e-auksion.uz/lot-view?lot_id=24566492
24566300,46A/6/36,46A,6," 748,458,000.00 "," 12,900,000.00 "," 37,422,900.00 ",0,On sale,27.07.2026 09:00,9,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,26,https://e-auksion.uz/lot-view?lot_id=24566300
24598687,46A/10/20,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,4,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,3,https://e-auksion.uz/lot-view?lot_id=24598687
24598699,46A/10/47,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,8,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,1,https://e-auksion.uz/lot-view?lot_id=24598699
24598707,46A/10/34,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,6,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24598707
24598679,46A/10/43,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",0,On sale,30.07.2026 09:00,8,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,1,https://e-auksion.uz/lot-view?lot_id=24598679
24598682,46A/10/42,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",0,On sale,30.07.2026 09:00,7,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,0,https://e-auksion.uz/lot-view?lot_id=24598682
24598697,46A/10/51,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,9,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24598697
24598705,46A/10/26,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,5,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,1,https://e-auksion.uz/lot-view?lot_id=24598705
24598715,46A/10/17,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,3,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,0,https://e-auksion.uz/lot-view?lot_id=24598715
24598678,46A/10/19,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",0,On sale,30.07.2026 09:00,4,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,0,https://e-auksion.uz/lot-view?lot_id=24598678
24598686,46A/10/48,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",0,On sale,30.07.2026 09:00,8,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,0,https://e-auksion.uz/lot-view?lot_id=24598686
24598692,46A/10/38,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,7,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,0,https://e-auksion.uz/lot-view?lot_id=24598692
24598700,46A/10/15,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,3,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24598700
24598714,46A/10/40,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,7,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24598714
24598677,46A/10/37,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",0,On sale,30.07.2026 09:00,7,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,0,https://e-auksion.uz/lot-view?lot_id=24598677
24598689,46A/10/30,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",0,On sale,30.07.2026 09:00,5,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,0,https://e-auksion.uz/lot-view?lot_id=24598689
24598696,46A/10/52,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,9,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24598696
24598702,46A/10/50,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,9,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,0,https://e-auksion.uz/lot-view?lot_id=24598702
24598712,46A/10/16,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,3,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,1,https://e-auksion.uz/lot-view?lot_id=24598712
24598690,46A/10/53,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,9,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,0,https://e-auksion.uz/lot-view?lot_id=24598690
24598703,46A/10/44,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,8,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,0,https://e-auksion.uz/lot-view?lot_id=24598703
24598711,46A/10/23,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,4,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,1,https://e-auksion.uz/lot-view?lot_id=24598711
24598675,46A/10/49,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",0,On sale,30.07.2026 09:00,9,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,0,https://e-auksion.uz/lot-view?lot_id=24598675
24598684,46A/10/24,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",0,On sale,30.07.2026 09:00,4,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,0,https://e-auksion.uz/lot-view?lot_id=24598684
24598691,46A/10/35,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,6,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,0,https://e-auksion.uz/lot-view?lot_id=24598691
24598701,46A/10/21,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,4,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24598701
24598676,46A/10/25,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",0,On sale,30.07.2026 09:00,5,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,0,https://e-auksion.uz/lot-view?lot_id=24598676
24598685,46A/10/18,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",0,On sale,30.07.2026 09:00,3,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,1,https://e-auksion.uz/lot-view?lot_id=24598685
24598694,46A/10/22,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,4,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24598694
24598704,46A/10/45,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,8,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24598704
24598710,46A/10/28,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,5,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24598710
24598674,46A/10/13,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",0,On sale,30.07.2026 09:00,3,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,2,https://e-auksion.uz/lot-view?lot_id=24598674
24598688,46A/10/36,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",0,On sale,30.07.2026 09:00,6,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,0,https://e-auksion.uz/lot-view?lot_id=24598688
24598698,46A/10/27,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,5,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24598698
24598706,46A/10/39,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,7,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24598706
24598713,46A/10/46,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,8,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24598713
24598680,46A/10/14,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,3,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,0,https://e-auksion.uz/lot-view?lot_id=24598680
24598681,46A/10/31,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",0,On sale,30.07.2026 09:00,6,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,0,https://e-auksion.uz/lot-view?lot_id=24598681
24598683,46A/10/54,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",0,On sale,30.07.2026 09:00,9,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,0,https://e-auksion.uz/lot-view?lot_id=24598683
24598693,46A/10/41,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,7,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,0,https://e-auksion.uz/lot-view?lot_id=24598693
24598695,46A/10/32,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,6,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,0,https://e-auksion.uz/lot-view?lot_id=24598695
24598708,46A/10/29,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,5,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,1,https://e-auksion.uz/lot-view?lot_id=24598708
24598709,46A/10/33,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,6,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,1,https://e-auksion.uz/lot-view?lot_id=24598709
