lot_number,Lot,Building,name, price , price_per_sqm , deposit ,applications,status,auction_end,unit_floor,building_floors,total_area,rooms,completion_term,handover_status,living_area,kitchen_area,auxiliary_area,views,url
24266941,46A,8,46A/8/9," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,3,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,12,https://e-auksion.uz/lot-view?lot_id=24266941
24266943,46A,8,46A/8/27," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,6,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,2,https://e-auksion.uz/lot-view?lot_id=24266943
24266911,46A,7,46A/7/28," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,6,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,20,https://e-auksion.uz/lot-view?lot_id=24266911
24266918,46A,7,46A/7/21," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,5,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,2,https://e-auksion.uz/lot-view?lot_id=24266918
24266929,46A,7,46A/7/33," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,7,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,7,https://e-auksion.uz/lot-view?lot_id=24266929
24266923,46A,7,46A/7/15," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,4,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,8,https://e-auksion.uz/lot-view?lot_id=24266923
24266928,46A,7,46A/7/16," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,4,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,21,https://e-auksion.uz/lot-view?lot_id=24266928
24266938,46A,8,46A/8/10," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,3,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,7,https://e-auksion.uz/lot-view?lot_id=24266938
24266944,46A,8,46A/8/21," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,5,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,6,https://e-auksion.uz/lot-view?lot_id=24266944
24266937,46A,8,46A/8/28," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,6,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,5,https://e-auksion.uz/lot-view?lot_id=24266937
24266945,46A,8,46A/8/40," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,8,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,6,https://e-auksion.uz/lot-view?lot_id=24266945
24266946,46A,8,46A/8/33," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,7,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,2,https://e-auksion.uz/lot-view?lot_id=24266946
24266903,46A,7,46A/7/39," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,8,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,10,https://e-auksion.uz/lot-view?lot_id=24266903
24266913,46A,7,46A/7/46," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,9,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,7,https://e-auksion.uz/lot-view?lot_id=24266913
24266939,46A,8,46A/8/34," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,7,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,13,https://e-auksion.uz/lot-view?lot_id=24266939
24267139,46A,8,46A/8/16," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,4,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,16,https://e-auksion.uz/lot-view?lot_id=24267139
24266909,46A,7,46A/7/22," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,5,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,13,https://e-auksion.uz/lot-view?lot_id=24266909
24266915,46A,7,46A/7/34," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,7,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,19,https://e-auksion.uz/lot-view?lot_id=24266915
24266933,46A,8,46A/8/22," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,5,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,8,https://e-auksion.uz/lot-view?lot_id=24266933
24266940,46A,8,46A/8/46," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,9,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,3,https://e-auksion.uz/lot-view?lot_id=24266940
24266949,46A,8,46A/8/45," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,9,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,3,https://e-auksion.uz/lot-view?lot_id=24266949
24266910,46A,7,46A/7/10," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,3,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,22,https://e-auksion.uz/lot-view?lot_id=24266910
24266942,46A,8,46A/8/15," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,4,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,15,https://e-auksion.uz/lot-view?lot_id=24266942
