lot_number,name, price , price_per_sqm , deposit ,applications,status,auction_end,unit_floor,building_floors,total_area,rooms,completion_term,handover_status,living_area,kitchen_area,auxiliary_area,views,url
23965752,44A/5/57,"$705,114,000.00 ","$12,900,000.00 ","$35,255,700.00 ",0,On sale,18.06.2026 09:00,12,12,54.66,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,41.55,0,13.11,2,https://e-auksion.uz/lot-view?lot_id=23965752
23965737,44A/5/52,"$705,114,000.00 ","$12,900,000.00 ","$35,255,700.00 ",0,On sale,18.06.2026 09:00,11,12,54.66,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,41.55,0,13.11,,https://e-auksion.uz/lot-view?lot_id=23965737
23965750,44A/4/15,"$894,166,000.00 ","$11,900,000.00 ","$44,708,300.00 ",0,On sale,18.06.2026 09:00,3,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,,https://e-auksion.uz/lot-view?lot_id=23965750
23965744,44A/4/21,"$894,166,000.00 ","$11,900,000.00 ","$44,708,300.00 ",0,On sale,18.06.2026 09:00,4,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,,https://e-auksion.uz/lot-view?lot_id=23965744
23965746,44A/4/40,"$894,166,000.00 ","$11,900,000.00 ","$44,708,300.00 ",0,On sale,18.06.2026 09:00,7,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,,https://e-auksion.uz/lot-view?lot_id=23965746
23965705,44B/2/49,"$953,750,000.00 ","$10,900,000.00 ","$47,687,500.00 ",0,On sale,18.06.2026 09:00,9,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,,https://e-auksion.uz/lot-view?lot_id=23965705
23965692,44B/2/35,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,18.06.2026 09:00,6,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,3,https://e-auksion.uz/lot-view?lot_id=23965692
23965753,46A/1/48,"$820,182,000.00 ","$12,900,000.00 ","$41,009,100.00 ",0,On sale,18.06.2026 09:00,11,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,2,https://e-auksion.uz/lot-view?lot_id=23965753
23965743,44A/5/51,"$693,532,000.00 ","$11,900,000.00 ","$34,676,600.00 ",0,On sale,18.06.2026 09:00,11,12,58.28,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,45.3,0,12.98,,https://e-auksion.uz/lot-view?lot_id=23965743
23965748,46A/1/13,"$820,182,000.00 ","$12,900,000.00 ","$41,009,100.00 ",0,On sale,18.06.2026 09:00,4,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,1,https://e-auksion.uz/lot-view?lot_id=23965748
23965768,46A/1/33,"$820,182,000.00 ","$12,900,000.00 ","$41,009,100.00 ",0,On sale,18.06.2026 09:00,8,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,,https://e-auksion.uz/lot-view?lot_id=23965768
23965690,44B/6/21,"$756,460,000.00 ","$10,900,000.00 ","$37,823,000.00 ",0,On sale,18.06.2026 09:00,4,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,3,https://e-auksion.uz/lot-view?lot_id=23965690
23965732,44B/6/33,"$756,460,000.00 ","$10,900,000.00 ","$37,823,000.00 ",0,On sale,18.06.2026 09:00,6,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,,https://e-auksion.uz/lot-view?lot_id=23965732
23965687,44A/1/55,"$888,459,000.00 ","$10,900,000.00 ","$44,422,950.00 ",0,On sale,18.06.2026 09:00,11,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,1,https://e-auksion.uz/lot-view?lot_id=23965687
23965720,44B/2/15,"$756,460,000.00 ","$10,900,000.00 ","$37,823,000.00 ",0,On sale,18.06.2026 09:00,3,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,4,https://e-auksion.uz/lot-view?lot_id=23965720
23965686,44A/1/56,"$693,532,000.00 ","$11,900,000.00 ","$34,676,600.00 ",0,On sale,18.06.2026 09:00,12,12,58.28,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.3,0,12.98,10,https://e-auksion.uz/lot-view?lot_id=23965686
,,,,,,,,,,,,,,,,,,
,44B/6/50,,,,,,,,,,,,,,,,,
,44B/2/40,,,,,,,,,,,,,,,,,
,44B/2/44,,,,,,,,,,,,,,,,,
,44A/5/46,,,,,,,,,,,,,,,,,
,44A/5/42,,,,,,,,,,,,,,,,,
,44A/4/28,,,,,,,,,,,,,,,,,
,46A/2/20,,,,,,,,,,,,,,,,,
,46A/2/48,,,,,,,,,,,,,,,,,
,44A/1/56,,,,,,,,,,,,,,,,,
,44B/6/47,,,,,,,,,,,,,,,,,
,44B/2/45,,,,,,,,,,,,,,,,,
,44B/6/51,,,,,,,,,,,,,,,,,
,44A/4/15,,,,,,,,,,,,,,,,,
,44A/4/21,,,,,,,,,,,,,,,,,
,46A/1/54,,,,,,,,,,,,,,,,,
,46A/2/34,,,,,,,,,,,,,,,,,
,46A/4/33,,,,,,,,,,,,,,,,,
,46A/9/21,,,,,,,,,,,,,,,,,
,44A/7/35,,,,,,,,,,,,,,,,,
,44A/4/22,,,,,,,,,,,,,,,,,
,46A/1/53,,,,,,,,,,,,,,,,,
,46A/2/45,,,,,,,,,,,,,,,,,
,46A/2/46,,,,,,,,,,,,,,,,,
,46A/2/41,,,,,,,,,,,,,,,,,
,46A/3/44,,,,,,,,,,,,,,,,,
,46A/3/41,,,,,,,,,,,,,,,,,
,46A/4/29,,,,,,,,,,,,,,,,,
,46A/9/31,,,,,,,,,,,,,,,,,
,44A/7/44,,,,,,,,,,,,,,,,,
,44A/7/55,,,,,,,,,,,,,,,,,
,46A/6/51,,,,,,,,,,,,,,,,,
,44B/6/45,,,,,,,,,,,,,,,,,
,44B/2/52,,,,,,,,,,,,,,,,,
,44B/6/54,,,,,,,,,,,,,,,,,
,44B/2/33,,,,,,,,,,,,,,,,,
,44B/2/21,,,,,,,,,,,,,,,,,
,44A/4/16,,,,,,,,,,,,,,,,,
,46A/2/14,,,,,,,,,,,,,,,,,
,46A/2/28,,,,,,,,,,,,,,,,,
,46A/1/38,,,,,,,,,,,,,,,,,
,46A/2/29,,,,,,,,,,,,,,,,,
,46A/3/48,,,,,,,,,,,,,,,,,
,46A/9/52,,,,,,,,,,,,,,,,,
,44A/7/45,,,,,,,,,,,,,,,,,
,44B/6/52,,,,,,,,,,,,,,,,,
,44A/5/52,,,,,,,,,,,,,,,,,
,46A/2/38,,,,,,,,,,,,,,,,,
,46A/9/47,,,,,,,,,,,,,,,,,
,44A/7/49,,,,,,,,,,,,,,,,,
,44A/7/54,,,,,,,,,,,,,,,,,
,44A/7/30,,,,,,,,,,,,,,,,,
,44B/6/49,,,,,,,,,,,,,,,,,
,44B/2/51,,,,,,,,,,,,,,,,,
,44B/2/54,,,,,,,,,,,,,,,,,
,44B/2/29,,,,,,,,,,,,,,,,,
,44B/2/47,,,,,,,,,,,,,,,,,
,44A/5/37,,,,,,,,,,,,,,,,,
,44A/5/57,,,,,,,,,,,,,,,,,
,46A/2/43,,,,,,,,,,,,,,,,,
,46A/2/40,,,,,,,,,,,,,,,,,
,46A/3/20,,,,,,,,,,,,,,,,,
,46A/2/47,,,,,,,,,,,,,,,,,
,46A/4/37,,,,,,,,,,,,,,,,,
,46A/9/36,,,,,,,,,,,,,,,,,
,44A/7/39,,,,,,,,,,,,,,,,,
,46A/6/36,,,,,,,,,,,,,,,,,
,44B/6/41,,,,,,,,,,,,,,,,,
,44B/2/23,,,,,,,,,,,,,,,,,
,44B/6/44,,,,,,,,,,,,,,,,,
,44B/2/39,,,,,,,,,,,,,,,,,
,44A/5/56,,,,,,,,,,,,,,,,,
,44A/5/58,,,,,,,,,,,,,,,,,
,46A/1/33,,,,,,,,,,,,,,,,,
,46A/1/43,,,,,,,,,,,,,,,,,
,46A/2/35,,,,,,,,,,,,,,,,,
,46A/3/45,,,,,,,,,,,,,,,,,
,46A/3/46,,,,,,,,,,,,,,,,,
,46A/9/37,,,,,,,,,,,,,,,,,
,46A/9/26,,,,,,,,,,,,,,,,,
,44A/7/29,,,,,,,,,,,,,,,,,
,44A/7/24,,,,,,,,,,,,,,,,,
,46A/6/31,,,,,,,,,,,,,,,,,
,44B/6/53,,,,,,,,,,,,,,,,,
,44B/2/46,,,,,,,,,,,,,,,,,
,44B/6/37,,,,,,,,,,,,,,,,,
,44B/6/30,,,,,,,,,,,,,,,,,
,44B/2/15,,,,,,,,,,,,,,,,,
,44A/7/40,,,,,,,,,,,,,,,,,
,44A/1/60,,,,,,,,,,,,,,,,,
,44B/2/50,,,,,,,,,,,,,,,,,
,44B/6/42,,,,,,,,,,,,,,,,,
,44B/2/27,,,,,,,,,,,,,,,,,
,44B/6/46,,,,,,,,,,,,,,,,,
,46A/1/48,,,,,,,,,,,,,,,,,
,46A/2/44,,,,,,,,,,,,,,,,,
,44A/4/40,,,,,,,,,,,,,,,,,
,46A/3/47,,,,,,,,,,,,,,,,,
,46A/9/41,,,,,,,,,,,,,,,,,
,44A/7/34,,,,,,,,,,,,,,,,,
,46A/9/46,,,,,,,,,,,,,,,,,
,44A/1/55,,,,,,,,,,,,,,,,,
,44B/6/39,,,,,,,,,,,,,,,,,
,44B/6/19,,,,,,,,,,,,,,,,,
,44B/2/42,,,,,,,,,,,,,,,,,
,44A/1/51,,,,,,,,,,,,,,,,,
,46A/6/46,,,,,,,,,,,,,,,,,
,44B/6/33,,,,,,,,,,,,,,,,,
,44B/6/21,,,,,,,,,,,,,,,,,
,44B/2/17,,,,,,,,,,,,,,,,,
,44B/6/43,,,,,,,,,,,,,,,,,
,44B/6/48,,,,,,,,,,,,,,,,,
,44B/2/38,,,,,,,,,,,,,,,,,
,44B/2/48,,,,,,,,,,,,,,,,,
,44B/2/41,,,,,,,,,,,,,,,,,
,44B/2/35,,,,,,,,,,,,,,,,,
,44B/2/53,,,,,,,,,,,,,,,,,
,44B/2/49,,,,,,,,,,,,,,,,,
,44A/5/51,,,,,,,,,,,,,,,,,
,44A/5/41,,,,,,,,,,,,,,,,,
,44A/5/55,,,,,,,,,,,,,,,,,
,46A/6/41,,,,,,,,,,,,,,,,,
,44A/4/39,,,,,,,,,,,,,,,,,
,46A/1/13,,,,,,,,,,,,,,,,,
,46A/2/26,,,,,,,,,,,,,,,,,
,46A/2/23,,,,,,,,,,,,,,,,,
,46A/3/38,,,,,,,,,,,,,,,,,
,46A/3/40,,,,,,,,,,,,,,,,,
,46A/4/25,,,,,,,,,,,,,,,,,
,46A/9/51,,,,,,,,,,,,,,,,,
,43F/5/14,,,,,,,,,,,,,,,,,
,43F/5/48,,,,,,,,,,,,,,,,,
,43F/5/15,,,,,,,,,,,,,,,,,
,43F/5/13,,,,,,,,,,,,,,,,,
,43F/5/56,,,,,,,,,,,,,,,,,
,43F/8/24,,,,,,,,,,,,,,,,,
,43F/8/13,,,,,,,,,,,,,,,,,
,43F/8/26,,,,,,,,,,,,,,,,,
,43F/8/39,,,,,,,,,,,,,,,,,
,43F/5/29,,,,,,,,,,,,,,,,,
,43F/5/38,,,,,,,,,,,,,,,,,
,43F/5/45,,,,,,,,,,,,,,,,,
,43F/5/26,,,,,,,,,,,,,,,,,
,43F/8/31,,,,,,,,,,,,,,,,,
,43F/8/23,,,,,,,,,,,,,,,,,
,43F/8/15,,,,,,,,,,,,,,,,,
,43F/8/28,,,,,,,,,,,,,,,,,
,43F/5/34,,,,,,,,,,,,,,,,,
,43F/5/28,,,,,,,,,,,,,,,,,
,43F/5/27,,,,,,,,,,,,,,,,,
,43F/5/17,,,,,,,,,,,,,,,,,
,43F/5/47,,,,,,,,,,,,,,,,,
,43F/5/42,,,,,,,,,,,,,,,,,
,43F/8/12,,,,,,,,,,,,,,,,,
,43F/8/19,,,,,,,,,,,,,,,,,
,43F/8/21,,,,,,,,,,,,,,,,,
,43F/8/34,,,,,,,,,,,,,,,,,
,43F/5/44,,,,,,,,,,,,,,,,,
,43F/5/33,,,,,,,,,,,,,,,,,
,43F/5/52,,,,,,,,,,,,,,,,,
,43F/5/37,,,,,,,,,,,,,,,,,
,43F/5/51,,,,,,,,,,,,,,,,,
,43F/5/30,,,,,,,,,,,,,,,,,
,43F/8/35,,,,,,,,,,,,,,,,,
,43F/8/27,,,,,,,,,,,,,,,,,
,43F/5/9,,,,,,,,,,,,,,,,,
,43F/5/43,,,,,,,,,,,,,,,,,
,43F/5/10,,,,,,,,,,,,,,,,,
,43F/5/54,,,,,,,,,,,,,,,,,
,43F/5/12,,,,,,,,,,,,,,,,,
,43F/8/30,,,,,,,,,,,,,,,,,
,43F/8/25,,,,,,,,,,,,,,,,,
,43F/8/14,,,,,,,,,,,,,,,,,
,43F/5/24,,,,,,,,,,,,,,,,,
,43F/5/53,,,,,,,,,,,,,,,,,
,43F/5/50,,,,,,,,,,,,,,,,,
,43F/5/35,,,,,,,,,,,,,,,,,
,43F/5/25,,,,,,,,,,,,,,,,,
,43F/8/36,,,,,,,,,,,,,,,,,
,43F/8/38,,,,,,,,,,,,,,,,,
,43F/8/33,,,,,,,,,,,,,,,,,
,43F/5/49,,,,,,,,,,,,,,,,,
,43F/5/20,,,,,,,,,,,,,,,,,
,43F/5/40,,,,,,,,,,,,,,,,,
,43F/5/16,,,,,,,,,,,,,,,,,
,43F/5/18,,,,,,,,,,,,,,,,,
,43F/8/18,,,,,,,,,,,,,,,,,
,43F/8/41,,,,,,,,,,,,,,,,,
,43F/5/39,,,,,,,,,,,,,,,,,
,43F/5/58,,,,,,,,,,,,,,,,,
,43F/5/41,,,,,,,,,,,,,,,,,
,43F/5/21,,,,,,,,,,,,,,,,,
,43F/5/55,,,,,,,,,,,,,,,,,
,43F/8/17,,,,,,,,,,,,,,,,,
,43F/8/32,,,,,,,,,,,,,,,,,
,43F/8/20,,,,,,,,,,,,,,,,,
,43F/8/22,,,,,,,,,,,,,,,,,
,43F/5/23,,,,,,,,,,,,,,,,,
,43F/5/57,,,,,,,,,,,,,,,,,
,43F/5/32,,,,,,,,,,,,,,,,,
,43F/5/36,,,,,,,,,,,,,,,,,
,43F/5/46,,,,,,,,,,,,,,,,,
,43F/5/11,,,,,,,,,,,,,,,,,
,43F/5/31,,,,,,,,,,,,,,,,,
,43F/5/22,,,,,,,,,,,,,,,,,
,43F/8/37,,,,,,,,,,,,,,,,,
,43F/8/29,,,,,,,,,,,,,,,,,
,43F/8/16,,,,,,,,,,,,,,,,,
,43F/5/19,,,,,,,,,,,,,,,,,
,43F/8/40,,,,,,,,,,,,,,,,,
