lot_number,Lot,Building,name, price , price_per_sqm , deposit ,applications,status,auction_end,unit_floor,building_floors,total_area,rooms,completion_term,handover_status,living_area,kitchen_area,auxiliary_area,views,url
24337022,44A,2,44A/2/32,"$873,308,000.00 ","$10,900,000.00 ","$43,665,400.00 ",0,On sale,15.07.2026 09:00,6,9,80.12,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.73,0,16.39,0,https://e-auksion.uz/lot-view?lot_id=24337022
24336939,45D,2,45D/2/9,"$793,520,000.00 ","$10,900,000.00 ","$39,676,000.00 ",0,On sale,15.07.2026 09:00,2,12,72.8,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24336939
24336943,45D,7,45D/7/9,"$793,520,000.00 ","$10,900,000.00 ","$39,676,000.00 ",0,On sale,15.07.2026 09:00,2,9,72.8,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24336943
24336950,45D,6,45D/6/2,"$603,642,000.00 ","$10,900,000.00 ","$30,182,100.00 ",0,On sale,15.07.2026 09:00,2,12,55.38,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,35,https://e-auksion.uz/lot-view?lot_id=24336950
24336962,45D,4,45D/4/5,"$936,637,000.00 ","$10,900,000.00 ","$46,831,850.00 ",0,On sale,15.07.2026 09:00,2,12,85.93,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24336962
24336971,45D,4,45D/4/2,"$603,642,000.00 ","$10,900,000.00 ","$30,182,100.00 ",1,On sale,15.07.2026 09:00,2,12,55.38,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,36,https://e-auksion.uz/lot-view?lot_id=24336971
24336983,45D,1,45D/10/6,"$739,892,000.00 ","$10,900,000.00 ","$36,994,600.00 ",0,On sale,15.07.2026 09:00,2,9,67.88,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,4,https://e-auksion.uz/lot-view?lot_id=24336983
24336996,44A,2,44A/2/16,"$768,450,000.00 ","$10,900,000.00 ","$38,422,500.00 ",0,On sale,15.07.2026 09:00,3,9,70.5,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.94,0,9.56,3,https://e-auksion.uz/lot-view?lot_id=24336996
24336999,44A,2,44A/2/15,"$768,232,000.00 ","$10,900,000.00 ","$38,411,600.00 ",0,On sale,15.07.2026 09:00,3,9,70.48,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.7,0,9.78,0,https://e-auksion.uz/lot-view?lot_id=24336999
24337008,44A,2,44A/2/43,"$965,413,000.00 ","$10,900,000.00 ","$48,270,650.00 ",0,On sale,15.07.2026 09:00,8,9,88.57,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,70.46,0,18.11,1,https://e-auksion.uz/lot-view?lot_id=24337008
24337018,44A,2,44A/2/44,"$873,308,000.00 ","$10,900,000.00 ","$43,665,400.00 ",0,On sale,15.07.2026 09:00,8,9,80.12,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.73,0,16.39,0,https://e-auksion.uz/lot-view?lot_id=24337018
24336930,45D,2,45D/2/10,"$767,142,000.00 ","$10,900,000.00 ","$38,357,100.00 ",0,On sale,15.07.2026 09:00,2,12,70.38,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,4,https://e-auksion.uz/lot-view?lot_id=24336930
24336946,45D,8,45D/8/12,"$1,018,278,000.00 ","$10,900,000.00 ","$50,913,900.00 ",0,On sale,15.07.2026 09:00,2,9,93.42,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24336946
24336957,45D,5,45D/5/4,"$893,800,000.00 ","$10,900,000.00 ","$44,690,000.00 ",0,On sale,15.07.2026 09:00,2,9,82,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24336957
24336965,45D,2,45D/2/8,"$904,918,000.00 ","$10,900,000.00 ","$45,245,900.00 ",0,On sale,15.07.2026 09:00,2,12,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24336965
24336974,45D,5,45D/5/3,"$893,800,000.00 ","$10,900,000.00 ","$44,690,000.00 ",0,On sale,15.07.2026 09:00,2,9,82,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24336974
24336979,45D,1,45D/10/5,"$961,380,000.00 ","$10,900,000.00 ","$48,069,000.00 ",0,On sale,15.07.2026 09:00,2,9,88.2,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,3,https://e-auksion.uz/lot-view?lot_id=24336979
24336984,44A,2,44A/2/30,"$964,977,000.00 ","$10,900,000.00 ","$48,248,850.00 ",0,On sale,15.07.2026 09:00,5,9,88.53,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,70.42,0,18.11,4,https://e-auksion.uz/lot-view?lot_id=24336984
24336990,44A,2,44A/2/23,"$872,981,000.00 ","$10,900,000.00 ","$43,649,050.00 ",0,On sale,15.07.2026 09:00,4,9,80.09,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.7,0,16.39,1,https://e-auksion.uz/lot-view?lot_id=24336990
24337000,44A,2,44A/2/34,"$768,450,000.00 ","$10,900,000.00 ","$38,422,500.00 ",0,On sale,15.07.2026 09:00,6,9,70.5,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.94,0,9.56,3,https://e-auksion.uz/lot-view?lot_id=24337000
24337010,44A,2,44A/2/14,"$873,308,000.00 ","$10,900,000.00 ","$43,665,400.00 ",0,On sale,15.07.2026 09:00,3,9,80.12,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.73,0,16.39,3,https://e-auksion.uz/lot-view?lot_id=24337010
24337023,44A,2,44A/2/50,"$873,308,000.00 ","$10,900,000.00 ","$43,665,400.00 ",0,On sale,15.07.2026 09:00,9,9,80.12,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.73,0,16.39,7,https://e-auksion.uz/lot-view?lot_id=24337023
