lot_number,name,lot_number_extracted,building_number, price , price_per_sqm , deposit ,applications,status,auction_end,unit_floor,building_floors,total_area,rooms,completion_term,handover_status,living_area,kitchen_area,auxiliary_area,views,url
24598994,44B/6/53,44B,6," 844,750,000.00 "," 10,900,000.00 "," 42,237,500.00 ",0,On sale,28.07.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,1,https://e-auksion.uz/lot-view?lot_id=24598994
24599002,44A/5/51,44A,5," 693,532,000.00 "," 11,900,000.00 "," 34,676,600.00 ",0,On sale,28.07.2026 09:00,11,12,58.28,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,45.3,0,12.98,22,https://e-auksion.uz/lot-view?lot_id=24599002
24599003,44B/6/45,44B,6," 756,460,000.00 "," 10,900,000.00 "," 37,823,000.00 ",0,On sale,28.07.2026 09:00,8,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,7,https://e-auksion.uz/lot-view?lot_id=24599003
24599004,44A/7/34,44A,7," 888,459,000.00 "," 10,900,000.00 "," 44,422,950.00 ",0,On sale,28.07.2026 09:00,8,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,2,https://e-auksion.uz/lot-view?lot_id=24599004
24599018,45D/2/9,45D,2," 793,520,000.00 "," 10,900,000.00 "," 39,676,000.00 ",0,On sale,28.07.2026 09:00,2,12,72.8,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24599018
24599027,45D/8/7,45D,8," 1,018,278,000.00 "," 10,900,000.00 "," 50,913,900.00 ",0,On sale,28.07.2026 09:00,2,9,93.42,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24599027
24599050,45D/8/9,45D,8," 793,520,000.00 ",," 39,676,000.00 ",0,On sale,28.07.2026 09:00,2,9,"72,80",0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24599050
24599055,43F/5/47,43F,5," 1,006,974,000.00 "," 12,900,000.00 "," 50,348,700.00 ",0,On sale,28.07.2026 09:00,10,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,3,https://e-auksion.uz/lot-view?lot_id=24599055
24599062,43F/5/38,43F,5," 1,068,636,000.00 "," 12,900,000.00 "," 53,431,800.00 ",0,On sale,28.07.2026 09:00,8,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,2,https://e-auksion.uz/lot-view?lot_id=24599062
24599066,43F/5/58,43F,5," 1,068,636,000.00 "," 12,900,000.00 "," 53,431,800.00 ",0,On sale,28.07.2026 09:00,12,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,2,https://e-auksion.uz/lot-view?lot_id=24599066
24599080,46A/7/45,46A,7," 772,156,000.00 "," 10,900,000.00 "," 38,607,800.00 ",0,On sale,28.07.2026 09:00,9,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,0,https://e-auksion.uz/lot-view?lot_id=24599080
24599088,44A/2/34,44A,2," 768,450,000.00 "," 10,900,000.00 "," 38,422,500.00 ",0,On sale,28.07.2026 09:00,6,9,70.5,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.94,0,9.56,0,https://e-auksion.uz/lot-view?lot_id=24599088
24599103,44A/2/29,44A,2," 872,981,000.00 "," 10,900,000.00 "," 43,649,050.00 ",0,On sale,28.07.2026 09:00,5,9,80.09,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.7,0,16.39,2,https://e-auksion.uz/lot-view?lot_id=24599103
24599123,44A/6/47,44A,6," 872,981,000.00 "," 10,900,000.00 "," 43,649,050.00 ",0,On sale,28.07.2026 09:00,8,9,80.09,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.7,0,16.39,1,https://e-auksion.uz/lot-view?lot_id=24599123
24599130,44A/6/43,44A,6," 965,413,000.00 "," 10,900,000.00 "," 48,270,650.00 ",0,On sale,28.07.2026 09:00,8,9,88.57,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,70.46,0,18.11,1,https://e-auksion.uz/lot-view?lot_id=24599130
24599140,44A/8/26,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",0,On sale,28.07.2026 09:00,5,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,0,https://e-auksion.uz/lot-view?lot_id=24599140
24599161,44A/8/40,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,28.07.2026 09:00,7,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,1,https://e-auksion.uz/lot-view?lot_id=24599161
24599167,44A/8/36,44A,8," 753,389,000.00 "," 11,900,000.00 "," 37,669,450.00 ",0,On sale,28.07.2026 09:00,6,7,63.31,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,38.01,13,25.3,7,https://e-auksion.uz/lot-view?lot_id=24599167
24598687,46A/10/20,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,4,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,68,https://e-auksion.uz/lot-view?lot_id=24598687
24598699,46A/10/47,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,8,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,18,https://e-auksion.uz/lot-view?lot_id=24598699
24598707,46A/10/34,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,6,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,31,https://e-auksion.uz/lot-view?lot_id=24598707
24598679,46A/10/43,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",0,On sale,30.07.2026 09:00,8,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,27,https://e-auksion.uz/lot-view?lot_id=24598679
24598682,46A/10/42,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",0,On sale,30.07.2026 09:00,7,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,17,https://e-auksion.uz/lot-view?lot_id=24598682
24598697,46A/10/51,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,9,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,8,https://e-auksion.uz/lot-view?lot_id=24598697
24598705,46A/10/26,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",1,On sale,30.07.2026 09:00,5,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,30,https://e-auksion.uz/lot-view?lot_id=24598705
24598715,46A/10/17,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,3,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,29,https://e-auksion.uz/lot-view?lot_id=24598715
24598678,46A/10/19,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",0,On sale,30.07.2026 09:00,4,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,15,https://e-auksion.uz/lot-view?lot_id=24598678
24598686,46A/10/48,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",0,On sale,30.07.2026 09:00,8,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,19,https://e-auksion.uz/lot-view?lot_id=24598686
24598692,46A/10/38,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,7,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,10,https://e-auksion.uz/lot-view?lot_id=24598692
24598700,46A/10/15,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,3,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,14,https://e-auksion.uz/lot-view?lot_id=24598700
24598714,46A/10/40,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,7,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,5,https://e-auksion.uz/lot-view?lot_id=24598714
24598677,46A/10/37,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",0,On sale,30.07.2026 09:00,7,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,13,https://e-auksion.uz/lot-view?lot_id=24598677
24598689,46A/10/30,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",0,On sale,30.07.2026 09:00,5,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,10,https://e-auksion.uz/lot-view?lot_id=24598689
24598696,46A/10/52,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,9,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,3,https://e-auksion.uz/lot-view?lot_id=24598696
24598702,46A/10/50,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,9,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,10,https://e-auksion.uz/lot-view?lot_id=24598702
24598712,46A/10/16,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,3,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,15,https://e-auksion.uz/lot-view?lot_id=24598712
24598690,46A/10/53,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,9,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,3,https://e-auksion.uz/lot-view?lot_id=24598690
24598703,46A/10/44,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,8,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,3,https://e-auksion.uz/lot-view?lot_id=24598703
24598711,46A/10/23,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,4,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,19,https://e-auksion.uz/lot-view?lot_id=24598711
24598675,46A/10/49,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",0,On sale,30.07.2026 09:00,9,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,10,https://e-auksion.uz/lot-view?lot_id=24598675
24598684,46A/10/24,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",1,On sale,30.07.2026 09:00,4,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,31,https://e-auksion.uz/lot-view?lot_id=24598684
24598691,46A/10/35,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,6,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,4,https://e-auksion.uz/lot-view?lot_id=24598691
24598701,46A/10/21,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,4,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,13,https://e-auksion.uz/lot-view?lot_id=24598701
24598676,46A/10/25,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",0,On sale,30.07.2026 09:00,5,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,14,https://e-auksion.uz/lot-view?lot_id=24598676
24598685,46A/10/18,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",1,On sale,30.07.2026 09:00,3,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,48,https://e-auksion.uz/lot-view?lot_id=24598685
24598694,46A/10/22,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,4,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,8,https://e-auksion.uz/lot-view?lot_id=24598694
24598704,46A/10/45,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,8,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,3,https://e-auksion.uz/lot-view?lot_id=24598704
24598710,46A/10/28,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,5,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,10,https://e-auksion.uz/lot-view?lot_id=24598710
24598674,46A/10/13,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",1,On sale,30.07.2026 09:00,3,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,34,https://e-auksion.uz/lot-view?lot_id=24598674
24598688,46A/10/36,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",1,On sale,30.07.2026 09:00,6,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,18,https://e-auksion.uz/lot-view?lot_id=24598688
24598698,46A/10/27,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,5,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,3,https://e-auksion.uz/lot-view?lot_id=24598698
24598706,46A/10/39,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,7,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,6,https://e-auksion.uz/lot-view?lot_id=24598706
24598713,46A/10/46,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,8,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,4,https://e-auksion.uz/lot-view?lot_id=24598713
24598680,46A/10/14,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,3,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,9,https://e-auksion.uz/lot-view?lot_id=24598680
24598681,46A/10/31,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",0,On sale,30.07.2026 09:00,6,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,8,https://e-auksion.uz/lot-view?lot_id=24598681
24598683,46A/10/54,46A,10," 776,118,000.00 "," 11,900,000.00 "," 38,805,900.00 ",0,On sale,30.07.2026 09:00,9,9,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,8,https://e-auksion.uz/lot-view?lot_id=24598683
24598693,46A/10/41,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,7,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,5,https://e-auksion.uz/lot-view?lot_id=24598693
24598695,46A/10/32,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,6,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,9,https://e-auksion.uz/lot-view?lot_id=24598695
24598708,46A/10/29,46A,10," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,30.07.2026 09:00,5,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,13,https://e-auksion.uz/lot-view?lot_id=24598708
24598709,46A/10/33,46A,10," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,30.07.2026 09:00,6,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,36,https://e-auksion.uz/lot-view?lot_id=24598709
